"sku","categoria","familia"
"10451384","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513840","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451385","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451386","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451387","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513870","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451388","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513880","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451389","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451390","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513900","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451391","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451392","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513920","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451393","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451394","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451395","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451396","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513960","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451397","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513970","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451398","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104513980","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451399","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451400","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514000","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451401","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451402","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514020","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451403","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451404","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514040","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451405","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514050","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451406","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451407","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514070","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451408","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514080","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451410","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514100","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451411","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451412","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514120","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451413","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514130","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451414","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451415","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451418","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514180","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451419","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451420","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514200","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451421","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514520","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514530","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514800","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514880","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104514950","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104515020","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453049","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453058","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104530580","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453074","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104530740","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453077","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453078","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453083","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453084","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453085","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453087","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453088","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453089","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453090","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104530900","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453091","FS-Abarrotes FS","Exclusivos - Exclusivos"
"104530910","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453092","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453093","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453094","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453095","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453096","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453098","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453112","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10453113","FS-Abarrotes FS","Exclusivos - Exclusivos"
"105000370","FS-Abarrotes FS","Exclusivos - Exclusivos"
"10451244","FS-Abarrotes FS","Hero - Hero"
"10451245","FS-Abarrotes FS","Hero - Hero"
"104512450","FS-Abarrotes FS","Hero - Hero"
"10451246","FS-Abarrotes FS","Hero - Hero"
"104512460","FS-Abarrotes FS","Hero - Hero"
"10451247","FS-Abarrotes FS","Hero - Hero"
"104512470","FS-Abarrotes FS","Hero - Hero"
"10451248","FS-Abarrotes FS","Hero - Hero"
"104512480","FS-Abarrotes FS","Hero - Hero"
"10451249","FS-Abarrotes FS","Hero - Hero"
"104512490","FS-Abarrotes FS","Hero - Hero"
"10451250","FS-Abarrotes FS","Hero - Hero"
"104512500","FS-Abarrotes FS","Hero - Hero"
"10451251","FS-Abarrotes FS","Hero - Hero"
"104512510","FS-Abarrotes FS","Hero - Hero"
"10451254","FS-Abarrotes FS","Hero - Hero"
"104512540","FS-Abarrotes FS","Hero - Hero"
"10501005","FS-Abarrotes FS","Higiene y Limpieza - Desechables"
"10501010","FS-Abarrotes FS","Higiene y Limpieza - Desechables"
"10501015","FS-Abarrotes FS","Higiene y Limpieza - Desechables"
"10501020","FS-Abarrotes FS","Higiene y Limpieza - Desechables"
"10501025","FS-Abarrotes FS","Higiene y Limpieza - Desechables"
"10450110","FS-Abarrotes FS","Huevos - Huevos"
"10450111","FS-Abarrotes FS","Huevos - Huevos"
"10450124","FS-Abarrotes FS","Huevos - Huevos"
"10450125","FS-Abarrotes FS","Huevos - Huevos"
"104501250","FS-Abarrotes FS","Huevos - Huevos"
"10450127","FS-Abarrotes FS","Huevos - Huevos"
"10451014","FS-Abarrotes FS","Huevos - Huevos"
"10451019","FS-Abarrotes FS","Huevos - Huevos"
"10451065","FS-Abarrotes FS","Huevos - Huevos"
"101600010","FS-Abarrotes FS","Lavazza Grano - Lavazza Grano - Lavazza"
"10436040","FS-Abarrotes FS","Lácteos Crema UHT - Litro"
"10452001","FS-Abarrotes FS","Lácteos Dulce de Leche - Familiar"
"10351107","FS-Abarrotes FS","Lácteos Dulce de Leche - Repostero"
"10452024","FS-Abarrotes FS","Lácteos Leche en Polvo - Dscremada"
"10452022","FS-Abarrotes FS","Lácteos Leche en Polvo - Entera"
"10351195","FS-Abarrotes FS","Lácteos Mantequilla - Industrial"
"104352380","FS-Abarrotes FS","Mayonesa - Mayonesa"
"104520030","FS-Abarrotes FS","Miniporciones - Miniporciones - Miniporc"
"104521410","FS-Abarrotes FS","Miniporciones - Miniporciones - Miniporc"
"10451043","FS-Abarrotes FS","Oriental"
"104510430","FS-Abarrotes FS","Oriental"
"10451257","FS-Abarrotes FS","Oriental"
"10451258","FS-Abarrotes FS","Oriental"
"10451259","FS-Abarrotes FS","Oriental"
"10451260","FS-Abarrotes FS","Oriental"
"10451261","FS-Abarrotes FS","Oriental"
"10451262","FS-Abarrotes FS","Oriental"
"10451264","FS-Abarrotes FS","Oriental"
"10451265","FS-Abarrotes FS","Oriental"
"104512650","FS-Abarrotes FS","Oriental"
"10451267","FS-Abarrotes FS","Oriental"
"10451268","FS-Abarrotes FS","Oriental"
"10451302","FS-Abarrotes FS","Oriental"
"10451305","FS-Abarrotes FS","Oriental"
"104513050","FS-Abarrotes FS","Oriental"
"10451306","FS-Abarrotes FS","Oriental"
"104513060","FS-Abarrotes FS","Oriental"
"150000878","FS-Abarrotes FS","Oriental"
"10410642","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10410644","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10410646","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10420525","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10420530","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10420540","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10430344","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10450020","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10450048","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10450118","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451001","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451002","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451006","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451011","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451013","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451015","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451017","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451021","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451023","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451028","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451030","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451035","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451037","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451038","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104510380","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451041","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451042","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451044","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104510440","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451047","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451051","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104510510","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451052","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451054","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451058","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451115","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451116","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451117","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451118","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451119","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451128","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451129","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451130","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451131","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451134","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451136","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451141","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451156","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451158","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451159","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451160","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451161","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104511610","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451173","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104511730","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451174","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104511740","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451175","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451176","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104511760","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451178","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451184","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451185","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451194","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451196","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451197","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451198","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451199","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104511990","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451200","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104512000","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451201","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451210","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104512100","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451211","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451213","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451214","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451219","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451220","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451221","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451222","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451263","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451299","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451307","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451309","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451319","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451322","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451325","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451329","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451330","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451331","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104513740","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451375","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104514430","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104514610","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104514690","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104514710","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104514910","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104515230","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104516940","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104517990","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10452003","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104521580","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104521590","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104521600","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453015","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453016","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453018","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453020","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453022","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453025","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453030","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453035","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453038","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453042","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453043","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453046","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453047","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453048","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453051","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453052","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453053","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453054","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453056","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453057","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453076","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453079","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453082","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453086","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453097","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453109","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104531090","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453110","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10453111","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10456008","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"104560080","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10457010","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500032","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500035","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500037","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500042","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500080","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500100","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10500110","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150000439","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150000650","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150000893","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001184","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001310","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001332","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001333","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001335","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001341","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001601","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001603","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001604","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001608","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001662","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"150001668","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"20123005","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"20123006","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"40601005","FS-Abarrotes FS","Otros Abarrotes FS - Otros"
"10451215","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451216","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451217","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451218","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451225","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451270","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451271","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451272","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451273","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"104512730","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451274","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451295","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451296","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"104512960","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451297","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"104512970","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451298","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"104512980","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451317","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10451320","FS-Abarrotes FS","Pancho Villa - Pancho Villa"
"10351130","FS-Abarrotes FS","leche - Leche"
"10401105","FS-Abarrotes ICB","Aba ICB - Cereales"
"10401110","FS-Abarrotes ICB","Aba ICB - Cereales"
"10404105","FS-Abarrotes ICB","Aba ICB - Cereales"
"10404110","FS-Abarrotes ICB","Aba ICB - Cereales"
"10404115","FS-Abarrotes ICB","Aba ICB - Cereales"
"10404120","FS-Abarrotes ICB","Aba ICB - Cereales"
"10404130","FS-Abarrotes ICB","Aba ICB - Cereales"
"101920112","FS-Abarrotes ICB","Aba ICB - Confites"
"10231050","FS-Abarrotes ICB","Aba ICB - Confites"
"10232020","FS-Abarrotes ICB","Aba ICB - Confites"
"10233042","FS-Abarrotes ICB","Aba ICB - Confites"
"10420035","FS-Abarrotes ICB","Aba ICB - Confites"
"10420110","FS-Abarrotes ICB","Aba ICB - Confites"
"10420135","FS-Abarrotes ICB","Aba ICB - Confites"
"10420140","FS-Abarrotes ICB","Aba ICB - Confites"
"10420145","FS-Abarrotes ICB","Aba ICB - Confites"
"10420150","FS-Abarrotes ICB","Aba ICB - Confites"
"10420225","FS-Abarrotes ICB","Aba ICB - Confites"
"10420230","FS-Abarrotes ICB","Aba ICB - Confites"
"10420505","FS-Abarrotes ICB","Aba ICB - Confites"
"105101150","FS-Abarrotes ICB","Aba ICB - Confites"
"10400205","FS-Abarrotes ICB","Aba ICB - Saborizantes para Leche"
"10400305","FS-Abarrotes ICB","Aba ICB - Saborizantes para Leche"
"10400310","FS-Abarrotes ICB","Aba ICB - Saborizantes para Leche"
"10210040","FS-Abarrotes ICB","Aba ICB Atún - Lomito Aceite"
"10210042","FS-Abarrotes ICB","Aba ICB Atún - Lomito Aceite"
"20131005","FS-Abarrotes ICB","Aba ICB Café - Descfeinado Entero"
"40630010","FS-Abarrotes ICB","Aba ICB Café - Descfeinado Entero"
"20131015","FS-Abarrotes ICB","Aba ICB Café - Descfeinado Molido"
"20132005","FS-Abarrotes ICB","Aba ICB Café - Entero"
"20134007","FS-Abarrotes ICB","Aba ICB Café - Entero"
"30631005","FS-Abarrotes ICB","Aba ICB Café - Entero"
"20132020","FS-Abarrotes ICB","Aba ICB Café - Mezclas Especiales"
"20132025","FS-Abarrotes ICB","Aba ICB Café - Mezclas Especiales"
"20132027","FS-Abarrotes ICB","Aba ICB Café - Mezclas Especiales"
"20132030","FS-Abarrotes ICB","Aba ICB Café - Mezclas Especiales"
"20132035","FS-Abarrotes ICB","Aba ICB Café - Mezclas Especiales"
"20132040","FS-Abarrotes ICB","Aba ICB Café - Mezclas Especiales"
